ID PERSONA,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
3516,MALO,10,PROPIA,60,47,SEPARADO,NO,FIJO,35,229,7000,0,2550,3500
3517,BUENO,12,PROPIA,36,38,CASADO,NO,FIJO,35,143,5000,1100,700,2093
3518,MALO,4,PADRES,36,26,SOLTERO,SÍ,FREELANCER,35,65,3500,0,1300,1475
3519,BUENO,15,PRIVADA,60,33,SOLTERO,NO,FIJO,35,163,5000,0,1000,2244
3520,BUENO,14,PADRES,18,29,CASADO,NO,FIJO,45,162,0,0,600,2120
3521,BUENO,2,PROPIA,60,30,CASADO,NO,MEDIO TIEMPO,35,154,2500,500,1000,1725
3522,BUENO,9,PROPIA,60,47,CASADO,NO,FIJO,60,55,9500,0,600,1164
3523,MALO,0,PADRES,60,24,SOLTERO,NO,FIJO,35,53,0,0,1200,1497
3524,BUENO,48,PROPIA,36,62,CASADO,NO,FREELANCER,60,0,25000,0,180,350
3525,BUENO,14,PADRES,24,28,CASADO,NO,FIJO,45,192,0,0,1000,1736
3526,BUENO,3,PROPIA,24,41,CASADO,NO,FREELANCER,60,0,11000,0,800,1173
3527,BUENO,14,PROPIA,36,36,CASADO,SÍ,FIJO,75,115,11000,3600,1250,1550
3528,BUENO,16,PROPIA,60,33,CASADO,NO,FIJO,45,90,6000,0,1500,1630
3529,MALO,29,PROPIA,60,52,CASADO,NO,MEDIO TIEMPO,45,175,2500,0,1186,1286
3530,BUENO,3,PROPIA,60,36,CASADO,SÍ,FREELANCER,35,60,2500,0,2300,2965
3531,BUENO,6,PROPIA,48,28,CASADO,NO,FIJO,45,114,3500,0,650,1255
3532,BUENO,47,PROPIA,48,61,CASADO,NO,FIJO,35,110,5500,30,1200,1200
3533,BUENO,14,PROPIA,60,34,CASADO,NO,FIJO,45,130,4000,0,1100,1654
3534,MALO,5,PADRES,48,23,SOLTERO,NO,MEDIO TIEMPO,35,92,0,0,1200,1200
3535,MALO,1,PROPIA,36,41,SOLTERO,SÍ,FREELANCER,35,0,15000,0,1500,2500
3536,BUENO,6,OTRO,36,23,SOLTERO,NO,FIJO,35,68,0,0,600,1271
3537,BUENO,4,PADRES,60,24,CASADO,NO,FIJO,35,130,0,0,800,897
3538,BUENO,1,PROPIA,12,61,CASADO,NO,OTRO,45,103,20000,0,300,650
3539,BUENO,8,PRIVADA,60,45,CASADO,NO,FREELANCER,75,200,35000,0,800,1270
3540,BUENO,6,PADRES,60,30,SEPARADO,NO,FIJO,45,170,0,0,750,1674
3541,BUENO,6,PADRES,60,26,SOLTERO,SÍ,FIJO,35,270,0,0,1800,1921
3542,BUENO,15,PROPIA,60,34,CASADO,NO,FIJO,45,82,3500,0,750,1624
3543,BUENO,17,RENTADA,24,50,CASADO,NO,FREELANCER,68,79,1000,0,1000,3782
3544,MALO,6,RENTADA,60,45,CASADO,NO,FIJO,59,139,0,0,1350,1612
3545,BUENO,18,PROPIA,60,51,CASADO,NO,FIJO,60,205,8000,0,1100,1350
3546,BUENO,15,PROPIA,48,29,CASADO,SÍ,FIJO,35,100,8500,1300,500,873
3547,BUENO,0,PROPIA,24,20,SOLTERO,NO,MEDIO TIEMPO,45,188,2000,1500,300,315
3548,BUENO,2,PROPIA,48,55,CASADO,NO,OTRO,35,135,8000,0,800,800
3549,MALO,6,RENTADA,48,37,SOLTERO,NO,FIJO,55,200,0,0,1450,1650
3550,BUENO,23,RENTADA,60,43,CASADO,NO,FIJO,54,92,0,0,1080,1222
3551,BUENO,3,PROPIA,24,32,CASADO,NO,FIJO,45,120,5000,0,800,1023
3552,BUENO,18,PROPIA,60,42,CASADO,NO,FIJO,45,172,3500,0,1850,2034
3553,BUENO,0,PADRES,60,21,SOLTERO,NO,FREELANCER,35,44,0,0,1200,1311
3554,BUENO,3,RENTADA,60,30,CASADO,NO,FIJO,77,169,0,0,1500,2037
3555,MALO,0,PRIVADA,6,22,SOLTERO,SÍ,MEDIO TIEMPO,35,115,1000,0,250,800
3556,BUENO,15,PROPIA,24,41,CASADO,SÍ,MEDIO TIEMPO,45,180,6000,0,700,1888
3557,BUENO,15,PROPIA,48,55,CASADO,NO,FREELANCER,35,0,14500,0,2000,2848
3558,MALO,12,RENTADA,60,30,SOLTERO,SÍ,FIJO,44,86,0,0,1300,1380
3559,BUENO,15,RENTADA,48,45,CASADO,NO,FIJO,88,130,3000,0,1300,1591
3560,BUENO,2,RENTADA,60,29,CASADO,NO,FIJO,80,200,0,0,1250,1250
3561,BUENO,14,PROPIA,36,39,CASADO,NO,FIJO,60,167,5000,0,1350,1355
3562,BUENO,4,PROPIA,36,26,CASADO,NO,FIJO,35,100,6500,3900,500,500
3563,BUENO,1,PRIVADA,60,22,SOLTERO,NO,MEDIO TIEMPO,35,73,4500,4300,1000,1485
3564,MALO,4,RENTADA,60,53,VIUDO,NO,OTRO,37,22,20000,0,1300,1498
3565,BUENO,2,PROPIA,36,37,CASADO,NO,FIJO,60,83,3500,0,310,1119
3566,MALO,1,RENTADA,36,28,CASADO,SÍ,FIJO,47,122,0,0,950,1100
3567,BUENO,15,OTRO,36,39,SEPARADO,NO,FIJO,45,116,4000,0,600,1196
3568,BUENO,4,PROPIA,60,25,SOLTERO,NO,FREELANCER,35,100,25000,0,2250,2270
3569,MALO,3,PADRES,60,27,SOLTERO,SÍ,FIJO,35,117,0,0,1500,2190
3570,BUENO,6,PROPIA,60,35,CASADO,NO,FIJO,60,135,4500,1000,1658,1675
3571,BUENO,16,PADRES,48,31,SOLTERO,SÍ,FIJO,35,72,0,0,850,1228
3572,BUENO,5,PROPIA,60,41,CASADO,NO,FIJO,60,266,14800,0,2500,2600
3573,BUENO,31,PROPIA,60,58,CASADO,NO,FIJO,60,293,8000,0,1500,1655
3574,BUENO,38,PROPIA,24,56,CASADO,SÍ,FIJO,75,98,7000,0,300,1308
3575,BUENO,1,PADRES,60,26,SOLTERO,NO,FIJO,35,57,0,0,1200,1512
3576,BUENO,17,PROPIA,60,44,CASADO,NO,FIJO,45,116,3000,0,800,1654
3577,BUENO,17,RENTADA,60,52,CASADO,NO,FIJO,65,200,0,0,1400,1407
3578,BUENO,22,PROPIA,60,54,CASADO,NO,FIJO,35,104,3000,0,1050,1282
3579,MALO,11,OTRO,60,48,CASADO,NO,FIJO,75,225,0,0,1300,1550
3580,BUENO,5,PROPIA,18,28,CASADO,NO,FIJO,35,141,5500,0,650,1258
3581,MALO,1,RENTADA,36,37,CASADO,NO,MEDIO TIEMPO,75,145,0,0,1100,1871
3582,MALO,1,PADRES,48,36,CASADO,NO,MEDIO TIEMPO,60,45,0,0,1200,1401
3583,BUENO,14,RENTADA,60,38,CASADO,NO,FIJO,75,146,0,0,1350,1413
3584,BUENO,0,PADRES,60,34,CASADO,NO,FIJO,45,225,8000,2300,800,1850
3585,BUENO,20,PROPIA,48,60,CASADO,NO,FREELANCER,35,142,12000,0,500,1154
3586,BUENO,7,PROPIA,60,53,CASADO,NO,FIJO,45,161,6000,2000,1000,1460
3587,BUENO,2,PADRES,12,26,SOLTERO,NO,FIJO,35,105,0,0,360,1258
3588,BUENO,5,PROPIA,60,49,CASADO,NO,FIJO,35,121,3000,0,1200,1642
3589,MALO,4,RENTADA,60,37,SOLTERO,SÍ,FIJO,79,436,0,0,1500,1550
3590,BUENO,0,PROPIA,24,30,CASADO,NO,MEDIO TIEMPO,60,76,4500,0,400,450
3591,MALO,0,PADRES,12,23,SOLTERO,NO,MEDIO TIEMPO,35,37,2500,0,120,300
3592,BUENO,15,PROPIA,60,53,CASADO,NO,FREELANCER,45,148,6000,0,1000,1330
3593,BUENO,2,PADRES,60,24,SOLTERO,NO,FREELANCER,35,214,7000,2400,2000,2570
3594,BUENO,1,PROPIA,48,35,CASADO,NO,FREELANCER,90,174,11900,0,900,1220
3595,BUENO,0,PROPIA,60,49,CASADO,NO,FIJO,60,400,5000,0,1200,1283
3596,BUENO,4,PRIVADA,60,37,CASADO,NO,FREELANCER,75,120,10500,1500,1200,1341
3597,MALO,11,RENTADA,48,53,CASADO,SÍ,FIJO,81,210,0,0,1260,1538
3598,MALO,0,RENTADA,36,33,CASADO,SÍ,MEDIO TIEMPO,76,155,0,0,440,440
3599,BUENO,2,PADRES,48,22,SOLTERO,NO,FIJO,35,185,0,0,1000,2130
3600,BUENO,3,RENTADA,36,23,SOLTERO,NO,FIJO,59,244,3100,0,700,1199
3601,MALO,7,RENTADA,60,39,CASADO,NO,FIJO,103,130,0,0,950,1215
3602,BUENO,12,PROPIA,60,28,CASADO,NO,FIJO,45,167,3000,1750,250,1188
3603,BUENO,15,RENTADA,36,36,CASADO,NO,FIJO,60,145,0,0,900,1621
3604,BUENO,0,PADRES,60,21,SOLTERO,NO,OTRO,35,149,3000,0,1400,1829
3605,MALO,0,PROPIA,60,33,SEPARADO,NO,MEDIO TIEMPO,35,78,0,0,1030,1197
3606,BUENO,8,RENTADA,60,56,CASADO,NO,FIJO,62,266,5000,0,1000,1149
3607,MALO,2,PADRES,24,35,CASADO,NO,FIJO,45,175,0,0,1000,2393
3608,BUENO,23,PROPIA,36,41,CASADO,NO,FIJO,60,169,37000,180,1000,1457
3609,BUENO,28,PROPIA,36,46,CASADO,NO,FIJO,75,170,6000,0,750,800
3610,BUENO,16,PROPIA,36,55,CASADO,NO,FIJO,35,140,6000,0,1100,2136
3611,BUENO,7,PROPIA,60,44,CASADO,NO,FIJO,90,271,11000,5500,800,945
3612,BUENO,2,PADRES,48,25,SOLTERO,NO,FIJO,35,91,0,0,900,1763
3613,BUENO,20,RENTADA,60,54,CASADO,NO,FIJO,43,75,0,0,800,1263
3614,MALO,0,OTRO,30,21,SOLTERO,NO,MEDIO TIEMPO,35,162,0,0,400,400
3615,BUENO,10,PADRES,48,28,SOLTERO,NO,FIJO,35,135,6000,0,1500,2164
3616,BUENO,5,PADRES,12,32,CASADO,NO,FREELANCER,35,147,0,0,300,750
3617,MALO,2,PROPIA,36,30,SOLTERO,NO,FREELANCER,35,177,6500,2300,1750,2750
3618,BUENO,7,OTRO,24,30,SOLTERO,NO,FIJO,35,102,0,0,400,1541
3619,BUENO,1,PADRES,60,21,SOLTERO,NO,FIJO,35,200,0,0,900,1088
3620,BUENO,14,OTRO,60,30,CASADO,NO,FIJO,45,130,0,0,1500,2414
3621,MALO,0,NO DIJO ,60,26,CASADO,NO,MEDIO TIEMPO,45,150,5000,0,1300,1429
3622,BUENO,3,PROPIA,60,38,CASADO,NO,FIJO,75,125,9000,0,1250,1415
3623,BUENO,15,PROPIA,60,32,CASADO,NO,FIJO,45,108,4500,0,1100,1213
3624,BUENO,10,RENTADA,30,51,CASADO,NO,FIJO,60,150,0,0,1300,1378
3625,BUENO,4,PROPIA,36,38,CASADO,NO,FREELANCER,35,142,4000,0,800,970
3626,BUENO,0,RENTADA,60,30,CASADO,NO,FIJO,64,188,0,0,1400,1475
3627,BUENO,0,PADRES,48,27,SOLTERO,NO,MEDIO TIEMPO,35,140,0,0,700,750
3628,BUENO,2,PROPIA,36,60,CASADO,NO,FIJO,35,122,3000,0,825,900
3629,BUENO,14,PROPIA,48,48,CASADO,NO,FIJO,45,112,6000,0,800,1037
3630,MALO,2,PADRES,60,22,SOLTERO,SÍ,FIJO,35,110,0,0,1360,1435
3631,BUENO,3,PROPIA,36,47,CASADO,NO,FREELANCER,60,106,10000,0,800,1649
3632,BUENO,32,PROPIA,48,46,CASADO,NO,FIJO,45,150,8000,0,1000,1093
3633,MALO,1,OTRO,48,27,SOLTERO,SÍ,MEDIO TIEMPO,35,105,0,0,1300,1533
3634,BUENO,14,PROPIA,48,41,CASADO,SÍ,FIJO,75,72,4000,0,800,1117
3635,BUENO,13,PROPIA,48,45,CASADO,NO,FIJO,45,106,4000,0,400,1615
3636,BUENO,16,PROPIA,12,56,CASADO,NO,FREELANCER,45,65,17000,0,650,1665
3637,MALO,7,PRIVADA,60,36,CASADO,SÍ,FIJO,60,300,7000,0,2000,2485
3638,MALO,14,RENTADA,60,41,CASADO,NO,FIJO,54,92,0,0,1450,1482
3639,BUENO,14,PRIVADA,24,54,CASADO,NO,FIJO,45,100,9000,0,650,1150
3640,BUENO,15,PROPIA,60,38,CASADO,NO,FIJO,45,118,4000,2600,1250,1616
3641,MALO,11,RENTADA,60,38,CASADO,NO,FIJO,82,71,0,0,900,977
3642,BUENO,4,PROPIA,48,35,CASADO,NO,FREELANCER,60,0,8000,0,1000,1613
3643,BUENO,2,PADRES,60,24,SOLTERO,NO,FIJO,35,101,0,0,1600,1600
3644,BUENO,3,PROPIA,60,30,CASADO,NO,FIJO,60,164,4500,0,800,975
3645,BUENO,1,PROPIA,60,30,SOLTERO,SÍ,FREELANCER,35,57,4000,2100,1500,1950
3646,BUENO,20,PROPIA,48,53,CASADO,NO,FREELANCER,35,0,6000,0,1157,1200
3647,BUENO,20,PROPIA,60,46,CASADO,NO,FIJO,35,140,9000,0,800,1300
3648,BUENO,22,PROPIA,48,40,CASADO,NO,FIJO,45,180,0,0,1200,2206
3649,BUENO,3,PADRES,18,24,SOLTERO,NO,FIJO,35,80,0,0,200,350
3650,MALO,11,PROPIA,48,36,CASADO,SÍ,FIJO,35,81,5000,2000,570,1177
3651,BUENO,1,OTRO,24,24,SOLTERO,NO,FIJO,35,114,0,0,400,550
3652,BUENO,9,PROPIA,60,39,CASADO,NO,FIJO,35,350,8000,0,1250,1304
3653,MALO,0,OTRO,60,32,SOLTERO,NO,FIJO,35,73,0,0,1580,1785
3654,BUENO,10,PROPIA,60,37,CASADO,SÍ,FREELANCER,60,107,20000,600,1000,1175
3655,BUENO,22,PROPIA,60,42,CASADO,SÍ,FIJO,45,120,5000,0,1350,1650
3656,BUENO,5,RENTADA,48,48,CASADO,SÍ,FIJO,46,110,0,0,600,1100
3657,MALO,0,PROPIA,60,42,CASADO,SÍ,MEDIO TIEMPO,35,130,7000,3000,950,950
3658,MALO,3,RENTADA,48,25,CASADO,SÍ,FREELANCER,35,0,0,0,1300,1361
3659,BUENO,8,PROPIA,60,42,SOLTERO,NO,FIJO,35,96,2500,0,1500,1520
3660,BUENO,23,PROPIA,24,47,CASADO,NO,FIJO,35,114,3000,0,400,765
3661,BUENO,6,RENTADA,36,24,CASADO,NO,FIJO,63,175,0,0,650,750
3662,MALO,5,PROPIA,60,39,SOLTERO,SÍ,FREELANCER,75,72,0,0,1000,1042
3663,BUENO,6,PADRES,18,27,SOLTERO,NO,FREELANCER,35,140,0,0,600,2724
3664,BUENO,7,RENTADA,36,49,CASADO,NO,FIJO,57,115,0,0,675,675
3665,MALO,1,OTRO,36,23,SOLTERO,NO,MEDIO TIEMPO,35,66,0,0,450,500
3666,BUENO,5,PROPIA,60,32,CASADO,NO,FIJO,35,124,4000,0,2000,3400
3667,MALO,26,PRIVADA,60,41,SEPARADO,SÍ,FIJO,35,201,4700,3100,2400,2700
3668,MALO,1,PADRES,60,20,SOLTERO,NO,MEDIO TIEMPO,35,80,0,0,1300,1525
3669,BUENO,5,PRIVADA,60,31,CASADO,NO,FIJO,35,90,3000,0,900,1152
3670,BUENO,22,PROPIA,48,48,CASADO,NO,FIJO,60,110,3000,0,1000,1460
3671,BUENO,20,PROPIA,36,49,CASADO,NO,FIJO,45,122,9000,0,1100,1794
3672,BUENO,7,PROPIA,60,35,CASADO,SÍ,FIJO,45,315,10000,4000,2400,2432
3673,BUENO,1,RENTADA,36,27,SOLTERO,NO,FIJO,62,270,0,0,600,825
3674,BUENO,7,PADRES,24,40,CASADO,NO,FIJO,60,200,10000,0,1000,3429
3675,MALO,5,OTRO,24,25,CASADO,NO,FIJO,60,0,0,0,500,750
3676,BUENO,7,PRIVADA,60,32,CASADO,NO,FIJO,60,242,3500,2000,1000,2236
3677,BUENO,16,PROPIA,48,48,CASADO,NO,FREELANCER,35,364,5000,0,900,1077
3678,BUENO,5,PROPIA,24,38,CASADO,NO,FREELANCER,60,182,5000,0,1250,2724
3679,BUENO,3,PROPIA,12,24,SOLTERO,SÍ,FIJO,35,105,6000,0,500,1138
3680,BUENO,0,PROPIA,12,36,CASADO,NO,FREELANCER,45,0,8000,0,1300,1591
3681,BUENO,16,PROPIA,48,40,CASADO,NO,FIJO,60,225,20000,3000,700,834
3682,BUENO,17,OTRO,48,62,SOLTERO,NO,FIJO,35,100,0,0,900,1000
3683,MALO,0,RENTADA,60,33,CASADO,NO,MEDIO TIEMPO,54,85,0,0,1300,1797
3684,BUENO,0,PROPIA,48,63,CASADO,NO,OTRO,35,100,6000,2900,1000,1439
3685,BUENO,8,PROPIA,60,51,CASADO,NO,FIJO,45,250,4000,0,1000,1250
3686,MALO,3,RENTADA,60,22,CASADO,NO,FIJO,60,150,0,0,950,1945
3687,BUENO,6,PROPIA,24,39,CASADO,NO,FREELANCER,60,178,18000,0,1000,2099
3688,BUENO,20,PROPIA,60,63,CASADO,NO,FIJO,45,256,7000,0,1000,1500
3689,BUENO,16,PRIVADA,48,34,CASADO,NO,FIJO,60,85,2000,0,800,1866
3690,BUENO,0,PROPIA,60,24,SOLTERO,NO,OTRO,35,82,10000,0,1600,1680
3691,BUENO,5,PROPIA,36,52,CASADO,NO,FIJO,35,220,12000,5000,1250,1542
3692,MALO,1,PROPIA,36,45,CASADO,SÍ,FREELANCER,75,0,4000,0,800,800
3693,BUENO,1,PADRES,36,20,SOLTERO,NO,FIJO,35,61,0,0,800,995
3694,MALO,5,RENTADA,60,31,CASADO,SÍ,FIJO,69,88,0,0,1200,1200
3695,MALO,15,OTRO,60,46,CASADO,SÍ,FREELANCER,35,244,8000,0,2250,2758
3696,BUENO,2,PROPIA,36,24,CASADO,SÍ,FIJO,35,160,3100,400,800,1928
3697,BUENO,1,RENTADA,36,46,CASADO,NO,FIJO,57,119,0,0,600,800
3698,MALO,18,RENTADA,24,35,CASADO,NO,MEDIO TIEMPO,96,63,0,0,600,888
3699,BUENO,20,PROPIA,36,48,CASADO,NO,FIJO,45,257,3000,0,900,1193
3700,BUENO,10,RENTADA,18,34,DIVORCIADO,NO,FIJO,54,189,0,0,800,2215
3701,MALO,11,RENTADA,24,38,CASADO,SÍ,FIJO,72,123,0,0,270,1676
3702,MALO,0,PADRES,60,36,SOLTERO,NO,FIJO,35,130,0,0,1600,1678
3703,MALO,1,RENTADA,60,22,SOLTERO,NO,FIJO,46,113,0,0,1600,1989
3704,BUENO,36,PROPIA,60,55,CASADO,NO,FIJO,45,102,12000,0,2000,2684
3705,BUENO,2,PRIVADA,24,51,CASADO,NO,FREELANCER,45,0,10500,0,600,943
3706,BUENO,11,RENTADA,18,28,CASADO,SÍ,FREELANCER,64,190,2000,0,700,1224
3707,BUENO,8,PROPIA,36,31,CASADO,NO,FIJO,45,110,5000,2000,540,1102
3708,BUENO,2,PROPIA,36,28,CASADO,NO,FIJO,45,80,2000,0,550,1572
3709,BUENO,4,RENTADA,36,38,CASADO,NO,FIJO,55,98,0,0,350,850
3710,BUENO,3,PROPIA,24,43,CASADO,NO,FREELANCER,75,0,3000,0,650,1548
3711,BUENO,4,PROPIA,60,32,CASADO,NO,FIJO,60,147,3500,0,830,935
3712,BUENO,3,PROPIA,60,38,SOLTERO,NO,FIJO,35,250,5000,0,1500,1934
3713,MALO,1,PADRES,48,18,SOLTERO,NO,MEDIO TIEMPO,45,95,4000,0,600,1472
3714,BUENO,16,PROPIA,36,55,CASADO,SÍ,FIJO,60,230,5000,0,1200,1460
3715,BUENO,1,PROPIA,18,38,CASADO,NO,OTRO,35,0,4000,0,480,1059
3716,BUENO,12,PROPIA,36,38,CASADO,NO,FIJO,60,130,5000,0,700,950
3717,BUENO,18,PROPIA,60,48,CASADO,NO,FIJO,45,104,5500,25,800,1021
3718,BUENO,3,PRIVADA,18,23,SOLTERO,NO,OTRO,35,0,12000,0,450,1450
3719,BUENO,10,PROPIA,48,50,CASADO,NO,FREELANCER,45,128,11500,0,500,1195
3720,BUENO,14,PROPIA,60,43,CASADO,NO,FIJO,60,120,5000,0,1250,1557
3721,MALO,2,PADRES,36,26,SOLTERO,NO,FREELANCER,35,66,0,0,750,865
3722,BUENO,7,PROPIA,36,23,CASADO,NO,FIJO,35,247,5000,400,1500,1785
3723,BUENO,5,PROPIA,36,38,CASADO,NO,FREELANCER,60,63,4000,0,1050,1443
3724,MALO,5,PROPIA,48,39,CASADO,SÍ,FREELANCER,60,66,10000,0,875,875
3725,BUENO,27,PROPIA,18,48,CASADO,NO,FREELANCER,35,70,5000,0,800,1578
3726,BUENO,3,RENTADA,36,30,CASADO,SÍ,FREELANCER,59,140,0,0,1300,2115
3727,BUENO,2,PRIVADA,48,30,CASADO,SÍ,FIJO,45,178,5000,0,1150,1627
3728,BUENO,10,OTRO,60,48,CASADO,NO,FIJO,35,203,4000,1500,1520,1636
3729,BUENO,16,PROPIA,6,41,CASADO,NO,FIJO,75,87,3000,0,200,625
3730,BUENO,15,PROPIA,60,39,CASADO,NO,FREELANCER,60,555,40000,0,1500,4000
3731,MALO,14,PROPIA,36,33,SOLTERO,NO,FREELANCER,35,0,4000,1500,700,1700
3732,BUENO,4,PADRES,60,25,CASADO,NO,FREELANCER,35,95,25000,0,1650,1900
3733,BUENO,3,PADRES,36,20,SOLTERO,SÍ,FIJO,35,55,0,0,600,1625
3734,BUENO,2,PADRES,36,28,SOLTERO,NO,FIJO,35,140,1000,0,1000,1693
3735,MALO,25,PRIVADA,60,56,CASADO,SÍ,FREELANCER,90,85,3500,0,800,975
3736,BUENO,6,RENTADA,48,26,SOLTERO,SÍ,FIJO,65,198,0,0,950,1111
3737,BUENO,1,PRIVADA,60,27,CASADO,NO,FREELANCER,35,130,4650,2850,2000,2240
3738,BUENO,30,PROPIA,12,52,CASADO,NO,FREELANCER,45,80,7000,0,1100,2487
3739,BUENO,10,PADRES,24,33,SOLTERO,NO,FREELANCER,35,200,70000,12000,1100,1457
3740,BUENO,4,PROPIA,48,24,CASADO,NO,FIJO,35,95,2500,0,900,1625
3741,BUENO,12,PROPIA,36,46,CASADO,NO,FREELANCER,45,0,8000,0,500,500
3742,BUENO,30,PROPIA,54,54,VIUDO,NO,FREELANCER,35,224,20000,0,1100,1603
3743,BUENO,20,PROPIA,60,44,CASADO,NO,FIJO,60,168,3000,0,1400,1599
3744,MALO,1,RENTADA,60,28,CASADO,NO,FREELANCER,53,179,0,0,1825,2275
3745,MALO,2,PRIVADA,24,20,SOLTERO,NO,FREELANCER,35,107,54000,0,2000,2600
3746,BUENO,4,PROPIA,60,23,CASADO,NO,FIJO,35,160,6500,3700,1500,1661
3747,BUENO,4,RENTADA,36,60,CASADO,NO,FIJO,56,111,0,0,500,675
3748,MALO,3,RENTADA,60,26,CASADO,NO,FIJO,53,80,0,0,950,989
3749,BUENO,11,PROPIA,60,30,CASADO,SÍ,FIJO,35,110,4000,62,1100,1347
3750,BUENO,6,PADRES,60,26,CASADO,NO,FIJO,60,108,0,0,1200,1250
3751,BUENO,14,RENTADA,60,41,CASADO,NO,FIJO,53,181,0,0,1150,2497
3752,MALO,3,PADRES,48,38,CASADO,NO,MEDIO TIEMPO,60,67,0,0,1000,1045
3753,MALO,1,PROPIA,36,36,CASADO,NO,FIJO,45,25,3000,2000,1100,1332
3754,BUENO,20,PROPIA,60,40,DIVORCIADO,NO,FREELANCER,60,150,5500,0,1400,1928
3755,BUENO,20,RENTADA,60,45,CASADO,NO,FIJO,92,170,0,0,1000,2415
3756,MALO,0,RENTADA,48,25,CASADO,NO,FIJO,60,150,0,0,1350,1450
3757,BUENO,12,RENTADA,48,46,CASADO,SÍ,FIJO,104,294,0,0,1350,1352
3758,BUENO,9,PRIVADA,48,46,CASADO,NO,FIJO,45,100,37000,0,800,904
3759,BUENO,0,PADRES,48,28,SOLTERO,NO,FREELANCER,35,100,0,0,900,1400
3760,BUENO,2,PROPIA,48,38,CASADO,SÍ,FIJO,75,192,23000,3000,700,970
3761,BUENO,3,PADRES,60,24,SOLTERO,NO,FIJO,35,100,0,0,1500,2100
3762,MALO,4,RENTADA,48,23,CASADO,NO,FREELANCER,52,171,0,0,1150,1450
3763,BUENO,3,PRIVADA,60,24,SOLTERO,NO,FIJO,35,245,5000,0,1300,1360
3764,MALO,1,NO DIJO ,60,28,CASADO,SÍ,FREELANCER,45,0,4000,0,1500,1661
3765,BUENO,11,PROPIA,12,26,CASADO,SÍ,MEDIO TIEMPO,35,110,4500,2000,300,1248
3766,MALO,1,RENTADA,36,26,SOLTERO,NO,MEDIO TIEMPO,42,70,0,0,590,590
3767,MALO,0,RENTADA,48,23,SOLTERO,NO,MEDIO TIEMPO,42,72,0,0,700,875
3768,BUENO,1,RENTADA,60,29,CASADO,NO,FIJO,73,133,0,0,1000,1158
3769,BUENO,10,PADRES,36,34,CASADO,SÍ,FREELANCER,45,0,10000,0,600,882
3770,BUENO,9,PROPIA,24,30,CASADO,NO,FIJO,35,250,30000,0,1000,1594
3771,BUENO,2,PROPIA,60,28,CASADO,NO,FREELANCER,35,196,7000,3950,1600,1678
3772,BUENO,3,PADRES,60,36,CASADO,SÍ,FIJO,60,92,0,0,1100,1355
3773,BUENO,10,PROPIA,60,45,CASADO,NO,FREELANCER,45,325,12000,1200,1300,1833
3774,MALO,3,PRIVADA,36,38,DIVORCIADO,SÍ,FIJO,35,0,12500,0,3000,4800
3775,BUENO,10,PROPIA,48,33,CASADO,NO,FIJO,45,110,5000,0,1000,1160
3776,MALO,2,RENTADA,48,56,SOLTERO,NO,FREELANCER,51,157,11000,4500,1000,2008
3777,BUENO,4,OTRO,60,25,SOLTERO,NO,FIJO,35,162,0,0,1800,2999
3778,MALO,7,PADRES,60,33,SOLTERO,NO,MEDIO TIEMPO,35,70,0,0,1300,1438
3779,BUENO,5,PADRES,48,27,CASADO,SÍ,FREELANCER,45,175,0,0,1000,1342
3780,BUENO,16,PADRES,24,44,SOLTERO,NO,FREELANCER,35,86,0,0,700,950
3781,BUENO,0,PADRES,24,26,SOLTERO,NO,MEDIO TIEMPO,35,69,0,0,107,125
3782,MALO,7,PROPIA,60,28,CASADO,SÍ,FIJO,60,148,8000,0,920,1021
3783,MALO,2,OTRO,48,25,CASADO,NO,FIJO,35,129,0,0,1580,1925
3784,MALO,3,RENTADA,60,44,SEPARADO,SÍ,FIJO,60,150,0,0,1650,1772
3785,BUENO,1,PROPIA,24,38,CASADO,NO,FIJO,60,102,3500,0,850,1260
3786,BUENO,7,PROPIA,48,32,CASADO,SÍ,FIJO,45,140,5500,0,550,1250
3787,MALO,2,PROPIA,60,24,SOLTERO,NO,MEDIO TIEMPO,35,120,3000,0,1400,1513
3788,BUENO,1,PADRES,60,42,CASADO,NO,FIJO,60,66,7000,0,950,1589
3789,BUENO,27,RENTADA,24,50,CASADO,NO,FIJO,47,115,0,0,500,1636
3790,BUENO,6,PROPIA,60,31,CASADO,NO,FIJO,35,84,3000,0,1400,1724
3791,BUENO,3,PROPIA,60,26,CASADO,NO,FIJO,45,128,3000,0,1300,1790
3792,BUENO,9,PRIVADA,60,32,CASADO,NO,FIJO,60,155,12000,5000,1200,1400
3793,MALO,5,PADRES,24,26,SOLTERO,NO,FIJO,35,140,0,0,450,900
3794,BUENO,3,RENTADA,48,26,CASADO,NO,FIJO,58,230,0,0,1150,1316
3795,MALO,20,OTRO,60,47,CASADO,SÍ,FIJO,105,0,0,0,750,843
3796,BUENO,18,PRIVADA,60,49,CASADO,NO,FIJO,60,140,4000,0,1050,1097
3797,BUENO,19,PROPIA,60,54,VIUDO,SÍ,FIJO,35,207,11000,4000,800,1336
3798,BUENO,5,RENTADA,36,40,SEPARADO,NO,FIJO,43,75,0,0,400,650
3799,BUENO,8,PROPIA,60,33,CASADO,NO,FREELANCER,45,250,10000,0,2500,3250
3800,BUENO,2,OTRO,36,35,SEPARADO,NO,FIJO,35,200,0,0,1600,1671
